timestamp,open,high,low,close,volume
2020-08-11 12:26:00,3.2011,3.2153,3.2,3.2153,1062.32
2020-08-11 12:27:00,3.2004,3.2004,3.2004,3.2004,321.26
2020-08-11 12:28:00,3.2153,3.2153,3.2153,3.2153,140.24
2020-08-11 12:29:00,3.23,3.25,3.2243,3.2498,180.75
2020-08-11 12:30:00,3.2647,3.2837,3.2647,3.2837,1840.3
2020-08-11 12:31:00,3.2675,3.2814,3.2658,3.2744,826.64
2020-08-11 12:32:00,3.2744,3.2744,3.249,3.2688,216.94
2020-08-11 12:33:00,3.2525,3.2623,3.239,3.2491,1601.36
2020-08-11 12:34:00,3.2388,3.2388,3.2,3.21,1511.27
2020-08-11 12:35:00,3.21,3.21,3.1909,3.2023,1200.08
2020-08-11 12:36:00,3.2022,3.2023,3.18,3.1825,1782.12
2020-08-11 12:37:00,3.1825,3.2125,3.1684,3.2125,9494.93
2020-08-11 12:38:00,3.2125,3.243,3.2061,3.243,3429.62
2020-08-11 12:39:00,3.2509,3.2799,3.2008,3.2254,3085.84
2020-08-11 12:40:00,3.2307,3.2899,3.2307,3.2615,3210.7
2020-08-11 12:41:00,3.266,3.2661,3.2553,3.2589,1104.78
2020-08-11 12:42:00,3.2665,3.2899,3.2615,3.2899,240.64
2020-08-11 12:43:00,3.2897,3.2899,3.2745,3.2797,388.03
2020-08-11 12:44:00,3.2772,3.2896,3.2771,3.2896,596.79
2020-08-11 12:45:00,3.2895,3.2898,3.2773,3.2809,588.61
2020-08-11 12:46:00,3.2898,3.3,3.2809,3.3,3547.31
2020-08-11 12:47:00,3.281,3.2811,3.2511,3.2511,5170.49
2020-08-11 12:48:00,3.255,3.2675,3.2511,3.2675,828.1
2020-08-11 12:49:00,3.2674,3.2674,3.2511,3.2511,864.07
2020-08-11 12:50:00,3.2503,3.2511,3.2449,3.2511,603.41
2020-08-11 12:51:00,3.2511,3.2511,3.2511,3.2511,0.0
2020-08-11 12:52:00,3.2484,3.2552,3.2,3.2,1451.14
2020-08-11 12:53:00,3.1938,3.1938,3.166,3.166,549.51
2020-08-11 12:54:00,3.1663,3.1663,3.166,3.166,1122.95
2020-08-11 12:55:00,3.166,3.166,3.124,3.124,3364.51
2020-08-11 12:56:00,3.1241,3.15,3.1241,3.15,5185.66
2020-08-11 12:57:00,3.129,3.129,3.1215,3.1222,31.01
2020-08-11 12:58:00,3.1212,3.1256,3.116,3.1256,2723.88
2020-08-11 12:59:00,3.116,3.1256,3.1,3.1111,1975.79
2020-08-11 13:00:00,3.111,3.1111,3.111,3.111,1740.29
2020-08-11 13:01:00,3.1168,3.121,3.1111,3.1111,954.04
2020-08-11 13:02:00,3.1111,3.1111,3.0823,3.0834,2440.3
2020-08-11 13:03:00,3.058,3.06,3.0001,3.018,9426.49
2020-08-11 13:04:00,3.033,3.0437,3.015,3.026,2892.89
2020-08-11 13:05:00,3.0272,3.0393,3.0269,3.0392,114.73
2020-08-11 13:06:00,3.039,3.0441,3.039,3.0441,1471.34
2020-08-11 13:07:00,3.0326,3.0326,3.0053,3.0053,642.44
2020-08-11 13:08:00,3.0102,3.0286,3.0,3.0,1229.84
2020-08-11 13:09:00,3.0095,3.0095,2.982,2.982,1838.69
2020-08-11 13:10:00,2.9723,2.9723,2.97,2.97,11.38
2020-08-11 13:11:00,2.97,2.97,2.9522,2.9522,374.37
2020-08-11 13:12:00,2.9522,2.9751,2.9481,2.9606,1895.21
2020-08-11 13:13:00,2.9492,2.9602,2.9295,2.9295,2831.47
2020-08-11 13:14:00,2.9235,2.9236,2.92,2.92,859.9
2020-08-11 13:15:00,2.9277,2.9278,2.9,2.9,2034.21
2020-08-11 13:16:00,2.9,2.9228,2.8625,2.9106,6082.49
2020-08-11 13:17:00,2.8981,2.8982,2.8793,2.8809,4477.13
2020-08-11 13:18:00,2.8812,2.8998,2.8794,2.8998,1060.21
2020-08-11 13:19:00,2.8998,2.9153,2.8998,2.9066,4044.58
2020-08-11 13:20:00,2.9063,2.9452,2.9,2.9425,2609.86
2020-08-11 13:21:00,2.9425,2.9846,2.9368,2.96,2166.88
2020-08-11 13:22:00,2.9702,2.9702,2.9702,2.9702,85.02
2020-08-11 13:23:00,2.9806,2.9806,2.972,2.972,1058.6
2020-08-11 13:24:00,2.972,2.972,2.97,2.97,285.96
2020-08-11 13:25:00,2.9803,2.9803,2.9803,2.9803,69.2
2020-08-11 13:26:00,2.9781,2.9781,2.9774,2.9774,1058.53
2020-08-11 13:27:00,2.9774,2.9887,2.9774,2.9822,4061.23
2020-08-11 13:28:00,2.98,2.98,2.97,2.9753,5365.5
2020-08-11 13:29:00,2.9717,2.972,2.9658,2.972,1237.46
2020-08-11 13:30:00,2.9658,2.9799,2.9611,2.9692,3048.48
2020-08-11 13:31:00,2.9648,2.9648,2.9609,2.9609,2200.87
2020-08-11 13:32:00,2.9778,2.9797,2.9,2.91,10780.76
2020-08-11 13:33:00,2.8994,2.9598,2.8713,2.91,8547.38
2020-08-11 13:34:00,2.9112,2.9136,2.901,2.901,3922.41
2020-08-11 13:35:00,2.9168,2.9221,2.8887,2.91,9167.7
2020-08-11 13:36:00,2.9035,2.9105,2.8901,2.9024,1551.61
2020-08-11 13:37:00,2.8922,2.8995,2.8902,2.8995,8208.81
2020-08-11 13:38:00,2.8995,2.913,2.8947,2.913,2560.11
2020-08-11 13:39:00,2.9103,2.9353,2.9064,2.9353,4148.37
2020-08-11 13:40:00,2.929,3.0096,2.929,2.9846,7269.39
2020-08-11 13:41:00,2.9923,3.0486,2.9923,3.0486,9016.55
2020-08-11 13:42:00,3.0486,3.08,3.0341,3.0772,5968.69
2020-08-11 13:43:00,3.0772,3.1304,3.0767,3.1238,14025.32
2020-08-11 13:44:00,3.1304,3.1417,3.1199,3.1417,4215.11
2020-08-11 13:45:00,3.1417,3.1999,3.1417,3.1999,5237.92
2020-08-11 13:46:00,3.2,3.206,3.1815,3.2,2423.55
2020-08-11 13:47:00,3.2,3.2,3.1873,3.194,3631.94
2020-08-11 13:48:00,3.1873,3.1932,3.1447,3.1612,4857.85
2020-08-11 13:49:00,3.156,3.1701,3.146,3.1545,5524.68
2020-08-11 13:50:00,3.1569,3.16,3.146,3.1477,4782.74
2020-08-11 13:51:00,3.1488,3.1599,3.1455,3.1478,3258.89
2020-08-11 13:52:00,3.1597,3.1599,3.1478,3.1478,1318.79
2020-08-11 13:53:00,3.1575,3.1914,3.1479,3.1914,4420.07
2020-08-11 13:54:00,3.1938,3.2453,3.1938,3.2266,7656.31
2020-08-11 13:55:00,3.2323,3.2323,3.1471,3.2264,4075.99
2020-08-11 13:56:00,3.2265,3.2307,3.1616,3.2307,6573.12
2020-08-11 13:57:00,3.2307,3.24,3.15,3.2307,8152.64
2020-08-11 13:58:00,3.2219,3.2458,3.2219,3.2458,5280.16
2020-08-11 13:59:00,3.2358,3.2768,3.2358,3.2768,6782.8
2020-08-11 14:00:00,3.2787,3.29,3.2673,3.2797,3650.58
2020-08-11 14:01:00,3.2797,3.3166,3.2797,3.3166,8539.91
2020-08-11 14:02:00,3.3166,3.3208,3.3119,3.3119,4848.47
2020-08-11 14:03:00,3.3162,3.3368,3.3119,3.3368,4390.64
2020-08-11 14:04:00,3.3191,3.3334,3.3168,3.325,3332.83
2020-08-11 14:05:00,3.325,3.3299,3.3121,3.3284,6203.73
2020-08-11 14:06:00,3.32,3.3283,3.3121,3.3122,2570.13
2020-08-11 14:07:00,3.3283,3.346,3.3219,3.3444,7204.2
2020-08-11 14:08:00,3.35,3.35,3.346,3.3499,1671.21
2020-08-11 14:09:00,3.3499,3.3818,3.3399,3.369,9936.71
2020-08-11 14:10:00,3.37,3.4293,3.37,3.4099,11130.1
2020-08-11 14:11:00,3.4275,3.4305,3.4101,3.4299,2324.28
2020-08-11 14:12:00,3.4299,3.5,3.4299,3.4817,4173.11
2020-08-11 14:13:00,3.4817,3.5208,3.4526,3.49,26970.78
2020-08-11 14:14:00,3.4881,3.5,3.3999,3.3999,14198.15
2020-08-11 14:15:00,3.3999,3.4868,3.347,3.3931,18925.24
2020-08-11 14:16:00,3.4234,3.4399,3.3622,3.4017,9937.14
2020-08-11 14:17:00,3.3691,3.4279,3.3691,3.4279,2629.45
2020-08-11 14:18:00,3.4199,3.4199,3.3835,3.4,3900.98
2020-08-11 14:19:00,3.4012,3.4199,3.3327,3.3327,4777.88
